Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,MA5,MA20,MA50,RSI,MACD
2023-06-23 00:00:00+05:30,1151.0307671986682,1153.0789781851352,1143.3387495446768,1144.5904541015625,6628570,0.0,0.0,-0.008183753227387847,1158.21767578125,1144.1466857910157,1119.6504711914063,58.400543125615826,-0.83672748471629
2023-06-26 00:00:00+05:30,1141.0630455273226,1144.8863006210827,1132.7337983168875,1135.8515625,12641159,0.0,0.0,-0.007634950623821135,1153.097216796875,1143.5766052246095,1120.9253491210939,53.370782127706114,-2.4028171304793986
2023-06-27 00:00:00+05:30,1136.3067382433178,1142.200837786413,1131.8007462154783,1136.26123046875,9689466,0.0,0.0,0.000360670339571767,1147.5762451171875,1143.0418029785155,1122.0996411132812,49.61778116509514,-3.3448380168099625
2023-06-28 00:00:00+05:30,1143.7939683826976,1155.1044562002996,1136.8983366424925,1151.303955078125,11354006,0.0,0.0,0.013238790698833602,1144.4083984375,1144.3981567382812,1123.821474609375,55.877221515805665,-2.904851351724588
2023-06-30 00:00:00+05:30,1158.9960008746662,1163.6612702152565,1153.1017808120625,1160.748291015625,11151555,0.0,0.0,0.008203164677619057,1145.7510986328125,1146.3780639648437,1125.6261450195314,63.287934555632205,-1.9723692977351792
2023-07-03 00:00:00+05:30,1164.2985171745281,1193.4054353348765,1163.0695664338207,1190.5379638671875,12154387,0.0,0.0,0.025664197037496672,1154.9406005859375,1150.0306518554687,1128.0807739257812,70.53864764844656,0.5228043747120221
2023-07-04 00:00:00+05:30,1194.7709465205144,1194.7709465205144,1171.2168190678697,1178.271728515625,8061643,0.0,0.0,-0.010303103070916309,1163.4246337890625,1152.5681213378907,1130.2632250976562,60.93403551262861,1.1815403640767013
2023-07-05 00:00:00+05:30,1187.4883683766168,1187.4883683766168,1172.3773800242714,1176.337158203125,10248062,0.0,0.0,-0.0016418711114600804,1171.4398193359375,1154.9610717773437,1132.3250561523437,55.75326798930046,1.311350518971647
2023-07-06 00:00:00+05:30,1172.4912246414767,1203.623479187279,1172.4912246414767,1201.0291748046875,19117987,0.0,0.0,0.020990594770703197,1181.38486328125,1158.1607788085937,1134.7164184570313,62.77792752713975,2.7990930841984074
2023-07-07 00:00:00+05:30,1199.3222877876276,1212.9540324302811,1196.1361418182398,1198.68505859375,13375267,0.0,0.0,-0.001951756260474391,1188.972216796875,1161.2091552734375,1137.1878857421875,58.847546537589814,3.3282089189562853
2023-07-10 00:00:00+05:30,1223.855018682763,1254.3956742089072,1217.5284743180387,1244.8602294921875,33240016,0.0,0.0,0.03852152036716672,1199.836669921875,1166.969091796875,1140.446767578125,73.28753070001139,6.317540856427133
2023-07-11 00:00:00+05:30,1252.9845865116806,1260.7676199191653,1246.0208134423028,1258.3553466796875,20069348,0.0,0.0,0.010840668588958824,1215.8533935546875,1173.3537170410157,1143.5800244140626,74.84436484552032,8.592219230186188
2023-07-12 00:00:00+05:30,1259.0835471704997,1275.3324708183104,1256.967074541962,1259.7435302734375,18733835,0.0,0.0,0.001103172960970733,1232.53466796875,1178.9725524902344,1146.5539770507812,74.5919825511432,9.50750457266896
2023-07-13 00:00:00+05:30,1267.0942041336878,1273.9669612194195,1245.8614575639767,1248.478515625,14682934,0.0,0.0,-0.008942307999781796,1242.0245361328125,1183.3226501464844,1149.49333984375,75.32953343787956,8.69360085114732
2023-07-14 00:00:00+05:30,1251.6645875999286,1256.6257776649,1240.3313460957377,1247.4317626953125,15124144,0.0,0.0,-0.0008384228615768707,1251.773876953125,1187.6044799804688,1152.15779296875,78.8827392518866,7.470832218554865
2023-07-17 00:00:00+05:30,1250.2993114499395,1281.2722893693374,1241.6513892285138,1272.9202880859375,22220040,0.0,0.0,0.020432801338609696,1257.385888671875,1192.5952087402343,1155.3889111328126,85.18514340505936,7.732286466316616
2023-07-18 00:00:00+05:30,1282.1598434295897,1291.4676286423985,1271.2361709387512,1283.7301025390625,25867313,0.0,0.0,0.008492137767227792,1262.46083984375,1198.7090209960938,1158.561767578125,85.93606936478086,7.955932512785051
2023-07-19 00:00:00+05:30,1288.076700948864,1299.9106483107323,1273.0567278790884,1293.47021484375,39122156,0.0,0.0,0.007587352111960932,1269.2061767578125,1205.189227294922,1161.8597900390625,85.56296697108978,8.057758144225254
2023-07-20 00:00:00+05:30,1272.252877809199,1297.3773824613913,1272.252877809199,1291.90380859375,38717624,0.0,0.0,-0.0012110106843002955,1277.8912353515625,1211.4272583007812,1164.9712768554687,84.15477869230799,7.337970370922033
2023-07-21 00:00:00+05:30,1286.553515673083,1289.4628832861451,1244.4410033700972,1251.9117431640625,30249238,0.0,0.0,-0.030955915729685257,1278.7872314453125,1216.3211059570312,1167.4313012695313,65.17619544376669,3.6719831789958626
2023-07-24 00:00:00+05:30,1223.433915662828,1240.175359314085,1217.66442067078,1226.58984375,23727866,0.0,0.0,-0.02022658510260822,1269.521142578125,1220.421075439453,1169.3480200195313,61.223210964223824,-0.7206010942939756
2023-07-25 00:00:00+05:30,1229.844596215791,1235.3675310299896,1222.9408976003053,1225.801025390625,12026020,0.0,0.0,-0.0006430987207292072,1257.9353271484374,1224.9185485839844,1171.2043603515624,61.55082433401633,-3.7710495008349127
2023-07-26 00:00:00+05:30,1225.4063285982886,1255.9798466558716,1225.4063285982886,1245.722900390625,12911012,0.0,0.0,0.016252127863616073,1248.3858642578125,1230.3916320800781,1173.7818359375,60.67471551565794,-4.490060550635729
2023-07-27 00:00:00+05:30,1249.594167941766,1251.369332548578,1228.0447892509355,1234.134765625,17226898,0.0,0.0,-0.009302337431535745,1236.8320556640624,1234.5331726074219,1176.2595434570312,58.10879937811056,-5.710741539212574
2023-07-28 00:00:00+05:30,1238.7454024408507,1253.933562763768,1233.07450741441,1246.5367431640625,20827852,0.0,0.0,0.010049127440941774,1235.7570556640626,1238.8225952148437,1179.0330810546875,50.45356611153749,-5.637860554810604
2023-07-31 00:00:00+05:30,1246.5367298459403,1259.3824434340952,1241.6547567277278,1257.0894775390625,8551174,0.0,0.0,0.00846564245528314,1241.856982421875,1242.1501708984374,1181.94576171875,49.65198959928801,-4.863185081772944
2023-08-01 00:00:00+05:30,1259.9249956309786,1261.8974809470349,1235.4168896571687,1239.3125,9536632,0.0,0.0,-0.014141378045629316,1244.55927734375,1245.2022094726562,1184.3841088867186,44.84744374767186,-5.486100036124213
2023-08-02 00:00:00+05:30,1237.3400157682765,1238.7207795689158,1214.8537553800984,1226.072265625,12748214,0.0,0.0,-0.010683531696000781,1240.629150390625,1247.68896484375,1186.5617456054688,44.40504872172531,-6.6503150815345435
2023-08-03 00:00:00+05:30,1220.6231447751093,1233.246977477257,1212.116802581427,1220.9189453125,10168350,0.0,0.0,-0.004203113027659189,1237.985986328125,1248.6834533691406,1188.7664892578125,43.512664749874105,-7.561531084586445
2023-08-04 00:00:00+05:30,1232.2115193068155,1240.6931815252224,1218.7986441252715,1237.5125732421875,22885610,0.0,0.0,0.013591097094033833,1236.18115234375,1250.6248291015625,1191.3058374023437,40.941909050596145,-6.861331049838348
2023-08-07 00:00:00+05:30,1243.1587651593345,1246.807814528615,1235.2688245633212,1244.564208984375,5982870,0.0,0.0,0.005698233613669723,1233.6760986328125,1250.6100280761718,1193.3804125976562,39.784044429076054,-5.781141591966861
2023-08-08 00:00:00+05:30,1246.610671086271,1249.791279456067,1232.5813939016416,1237.0687255859375,9844072,0.0,0.0,-0.006022576693374582,1233.22734375,1249.5456970214843,1195.1767236328126,35.11403505945803,-5.4345942093488855
2023-08-09 00:00:00+05:30,1235.1949123736956,1247.103743380083,1223.4832817270853,1245.2298583984375,11486586,0.0,0.0,0.006597153936321876,1237.0588623046874,1248.8200134277345,1197.1421752929687,38.09580443834494,-4.554490843549843
2023-08-10 00:00:00+05:30,1245.106571013069,1257.459283345296,1236.9700697678936,1250.7774658203125,15470598,0.0,0.0,0.00445508705437736,1243.03056640625,1248.9349609375,1199.6741870117187,49.649037989409194,-3.542509875774069
2023-08-11 00:00:00+05:30,1248.8049741960592,1261.8234483554147,1238.8933086015193,1256.0538330078125,22179330,0.0,0.0,0.0042184699770231315,1246.738818359375,1249.366064453125,1202.3722607421876,60.40763140352042,-2.5101561180309755
2023-08-14 00:00:00+05:30,1252.034961155377,1273.387137190252,1245.1312630631455,1270.8968505859375,9575812,0.0,0.0,0.011817182662132497,1252.0053466796876,1249.264892578125,1205.4404736328124,64.49056215967724,-0.9029083480520974
2023-08-16 00:00:00+05:30,1257.9523753926644,1273.633656051599,1257.9523753926644,1269.8612060546875,10203112,0.0,0.0,-0.0008148926726606609,1258.5638427734375,1248.5714477539063,1208.2872509765625,58.827778387900636,-0.030863942310716652
2023-08-17 00:00:00+05:30,1265.891624756504,1271.3159585738858,1249.0022217342007,1251.541748046875,13673744,0.0,0.0,-0.014426346690855296,1259.826220703125,1246.4750244140625,1210.7485229492188,56.06729774255916,-0.7682870235180541
2023-08-18 00:00:00+05:30,1248.2132273455447,1271.0694465982021,1237.0193984812158,1260.8125,18639978,0.0,0.0,0.007407465206488384,1261.8332275390626,1244.920458984375,1213.224072265625,55.08693023397434,-0.7133423830462657
2023-08-21 00:00:00+05:30,1261.3835688907475,1269.0811399821723,1249.3157396404515,1251.47607421875,9221746,9.0,0.0,-0.00740508662568784,1260.91767578125,1244.8986755371093,1215.4992431640626,47.98226623291717,-1.3504780558476792
2023-08-22 00:00:00+05:30,1249.9365568165044,1260.3903796040318,1241.0471519251682,1251.1781005859375,7713044,0.0,0.0,-0.00023809774629413027,1256.97392578125,1246.1280883789063,1217.9295751953125,54.87803776448236,-1.8081056430960238
2023-08-23 00:00:00+05:30,1253.5618384912532,1262.8238273856869,1249.9613617046014,1252.568603515625,9517952,0.0,0.0,0.0011113549134502687,1253.5154052734374,1247.4664672851563,1220.3676904296874,62.06870093187732,-2.0173557775195015
2023-08-24 00:00:00+05:30,1261.3587235815999,1261.3587235815999,1227.1418267680626,1231.5120849609375,14140020,0.0,0.0,-0.016810670885081702,1249.50947265625,1246.755926513672,1222.050595703125,54.21445909285612,-3.487877007478918
2023-08-25 00:00:00+05:30,1219.692531286219,1244.0267878143236,1213.0379055498036,1225.8258056640625,22222400,0.0,0.0,-0.0046173150603352475,1242.5121337890625,1246.340478515625,1223.3375805664064,44.908560646510374,-4.683009033465991
2023-08-28 00:00:00+05:30,1227.6384530850385,1233.5978630514705,1207.326845947251,1213.6090087890625,12580826,0.0,0.0,-0.009966176938477678,1234.938720703125,1244.694091796875,1224.373857421875,37.09489780651176,-6.048970496407786
2023-08-29 00:00:00+05:30,1217.7309089546334,1218.426124924763,1195.9293289635527,1201.9881591796875,16876644,0.0,0.0,-0.009575447714392227,1225.100732421875,1241.9390258789062,1224.9515063476563,35.861374759666006,-7.3985797942920355
2023-08-30 00:00:00+05:30,1207.773737009852,1213.236529405867,1199.3312396705562,1200.845947265625,12168946,0.0,0.0,-0.000950268856926173,1214.756201171875,1240.0156982421875,1225.7393481445313,31.03906465928587,-7.981606084757302
2023-08-31 00:00:00+05:30,1203.30415606053,1204.2973910221976,1191.832243755466,1195.3582763671875,21638600,0.0,0.0,-0.004569837547383271,1207.525439453125,1238.479998779297,1226.3691918945312,26.31263148228537,-8.312715141619503
2023-09-01 00:00:00+05:30,1195.1348905121704,1204.6202121872007,1192.701391971407,1198.1641845703125,18112842,0.0,0.0,0.0023473365756518927,1201.993115234375,1237.3422607421876,1226.9896118164063,24.722887302172765,-7.920346870769035
2023-09-04 00:00:00+05:30,1198.1641806717305,1203.6269732528613,1194.5141147392258,1197.19580078125,9347626,0.0,0.0,-0.0008082229476837899,1198.7104736328124,1235.3264221191407,1227.85283203125,13.382136207325274,-7.31790004497602
2023-09-05 00:00:00+05:30,1201.8143014260206,1208.7420910221174,1198.0648152036629,1203.6021728515625,8675876,0.0,0.0,0.00535114812976456,1199.0332763671875,1233.2783203125,1229.03306640625,18.747538582361628,-6.128042644314808
2023-09-06 00:00:00+05:30,1202.3606674742653,1209.8346637897985,1200.4486416178,1206.1348876953125,8200370,0.0,0.0,0.0021042790557195268,1200.091064453125,1231.7316284179688,1230.4387329101562,24.83530132854898,-4.865622672316799
2023-09-07 00:00:00+05:30,1202.6586190269109,1210.8776631982703,1197.3448358334992,1207.7738037109375,13652572,0.0,0.0,0.001358816524042794,1202.574169921875,1229.8588256835938,1231.868984375,17.88940177989437,-3.66985044220681
2023-09-08 00:00:00+05:30,1211.74673037339,1219.6926105725597,1203.2793775372477,1215.8189697265625,23109288,0.0,0.0,0.006661152933526093,1206.105126953125,1228.1109008789062,1233.1592846679687,28.069653847944167,-2.1613398414292773
2023-09-11 00:00:00+05:30,1217.7060837441973,1230.0470768509072,1217.7060837441973,1228.9296875,13271074,0.0,0.0,0.010783445644367617,1212.451904296875,1226.7546936035155,1234.5229125976562,38.17944563851189,-0.2076916972310041
2023-09-12 00:00:00+05:30,1233.1012736835467,1233.1012736835467,1209.735395658241,1211.1756591796875,16255666,0.0,0.0,-0.014446740526245505,1213.9666015625,1223.7686340332032,1234.9356665039063,31.26550429783279,-0.04669604717202347
2023-09-13 00:00:00+05:30,1211.7467272526792,1222.9950653828562,1204.9182364741037,1217.234375,12803338,0.0,0.0,0.005002342785204172,1216.1864990234376,1221.1372924804687,1235.7149194335936,42.52278076890129,0.5020402208812333
2023-09-14 00:00:00+05:30,1221.678997428229,1224.5594030531795,1214.2297352487885,1218.3516845703125,9209636,0.0,0.0,0.0009179083283057388,1218.3020751953125,1219.4777893066407,1236.5552099609374,45.889082852155234,0.9485458805295988
2023-09-15 00:00:00+05:30,1225.6519470756666,1225.6519470756666,1216.4645236474253,1220.611328125,25468592,0.0,0.0,0.001854672655937195,1219.260546875,1217.4677307128907,1236.9468530273436,54.325163504646895,1.3783079691209918
2023-09-18 00:00:00+05:30,1211.7715140152752,1217.2094512068952,1207.798574150055,1209.983642578125,7516300,0.0,0.0,-0.008706854755477611,1215.471337890625,1215.3931091308593,1237.1728247070312,54.9999618317697,0.9494659941427779
2023-09-20 00:00:00+05:30,1203.329062564474,1205.5886964476529,1169.5342173018194,1183.017333984375,57081884,0.0,0.0,-0.022286506730200606,1209.8396728515625,1211.9850708007812,1235.935966796875,41.57274974438749,-1.0399085469068208
2023-09-21 00:00:00+05:30,1179.441742323428,1186.965570418066,1172.017334727341,1174.401123046875,12226182,0.0,0.0,-0.007283249949077919,1201.2730224609375,1208.0766967773438,1234.2568823242189,40.37851318407263,-2.7296778419245618
2023-09-22 00:00:00+05:30,1179.963222413726,1183.166381154962,1167.0511669496027,1169.5093994140625,19176786,0.0,0.0,-0.004165292025710365,1191.5045654296875,1204.9765625,1232.4521997070312,37.09172933653887,-3.899170307728893
2023-09-25 00:00:00+05:30,1167.2496692558325,1172.3648535170125,1159.6515188545518,1162.308349609375,14254884,0.0,0.0,-0.006157325292379223,1179.8439697265626,1201.8006896972656,1230.7287963867188,35.11964761746084,-4.819745412297264
2023-09-26 00:00:00+05:30,1161.3649231350792,1167.1504687327713,1159.8999257031473,1163.3265380859375,10087782,0.0,0.0,0.0008760054738525813,1170.512548828125,1199.2865661621095,1229.0466918945312,31.99382217468184,-5.000528108814887
2023-09-27 00:00:00+05:30,1163.8230979312202,1177.8773972692843,1161.3400104596365,1176.4371337890625,11722778,0.0,0.0,0.011269918869637685,1169.1965087890626,1198.009014892578,1227.1170288085937,37.870175921438644,-3.925039934251945
2023-09-28 00:00:00+05:30,1183.4394534727044,1183.4394534727044,1154.635639665983,1159.1549072265625,14518346,0.0,0.0,-0.014690310315892074,1166.147265625,1195.924462890625,1224.6255249023438,32.39205859676176,-4.049177336831168
2023-09-29 00:00:00+05:30,1162.978841473464,1176.5365229562149,1159.1549111179452,1164.5679931640625,12342014,0.0,0.0,0.004669855516077348,1165.158984375,1194.3849487304688,1222.04748046875,31.07807488944694,-3.4611186052066305
2023-10-03 00:00:00+05:30,1157.0938751709293,1159.899836684223,1150.1660855624907,1151.2337646484375,8859056,0.0,0.0,-0.01144993559319507,1162.9440673828126,1192.038427734375,1219.2340795898438,21.36183209404159,-3.646017366467305
2023-10-04 00:00:00+05:30,1146.6897828808374,1151.6559577742148,1139.7868482768445,1149.247314453125,10286386,0.0,0.0,-0.0017254968159478024,1160.12822265625,1189.6410034179687,1217.180791015625,24.171431189764633,-3.5731994979831363
2023-10-05 00:00:00+05:30,1151.7801879907,1156.8208073415985,1146.6898583897923,1149.22265625,10953682,0.0,0.0,-2.1455958882699022e-05,1154.6853271484374,1186.9220275878906,1215.633447265625,20.13083094052027,-3.209326045489668
2023-10-06 00:00:00+05:30,1150.6875394076314,1154.5363248211877,1148.204452044047,1151.1593017578125,5431026,0.0,0.0,0.0016851786703648841,1153.0862060546874,1184.1732482910156,1214.1406127929688,20.701515703144466,-2.549618915168507
2023-10-09 00:00:00+05:30,1146.2429272772165,1148.1548319505969,1139.7371893760028,1141.3511962890625,7576878,0.0,0.0,-0.00852019825038386,1148.4428466796876,1180.852117919922,1212.0531787109376,17.574058407735492,-2.482783376923475
2023-10-10 00:00:00+05:30,1145.4730540565001,1151.1095896158488,1144.0825008862844,1146.3917236328125,10236032,0.0,0.0,0.004416280773296144,1147.4744384765625,1177.3807556152344,1210.2983178710938,22.737753458379615,-1.837788073603825
2023-10-11 00:00:00+05:30,1149.3963514723782,1166.9021183907282,1148.6762803444965,1164.5928955078125,9814118,0.0,0.0,0.01587692191053347,1150.5435546875,1174.163916015625,1208.6594409179688,41.45948129814662,-0.020154870870616293
2023-10-12 00:00:00+05:30,1163.9969217565551,1171.6944926486817,1161.1661051425594,1166.7530517578125,12554450,0.0,0.0,0.0018548595464840112,1154.0496337890625,1171.9427856445313,1206.8527124023437,46.22908945146562,1.4135275080373937
2023-10-13 00:00:00+05:30,1162.0849243141215,1170.7757303720264,1156.696576060419,1166.7034912109375,10150316,0.0,0.0,-4.247732354356604e-05,1157.1584716796874,1169.416241455078,1205.4005322265625,48.547164993414015,2.3871602707921546
2023-10-16 00:00:00+05:30,1164.568075868204,1169.3107973983604,1160.0985182209486,1164.0963134765625,5929036,0.0,0.0,-0.002234653237961015,1161.7074951171876,1166.7034729003906,1204.1610131835937,50.972007098100576,2.852741433532451
2023-10-17 00:00:00+05:30,1170.0307883070402,1171.8682487426624,1162.7305355660792,1169.6583251953125,7928180,0.0,0.0,0.004777965237377169,1166.3608154296876,1164.1558227539062,1203.13580078125,53.28015440186982,3.4903157734963717
2023-10-18 00:00:00+05:30,1169.6583345318004,1175.4935899954448,1152.6491856271346,1154.1390380859375,8918320,0.0,0.0,-0.01326822267244887,1164.2700439453124,1161.363592529297,1201.468330078125,38.72983084812857,2.8489550273210593
2023-10-19 00:00:00+05:30,1148.1796749731895,1153.046550785559,1142.7168824019504,1145.2744140625,12032556,0.0,0.0,-0.007680724532235672,1159.97431640625,1159.4764465332032,1199.4825341796875,42.331870861931996,1.8577954432033206
2023-10-20 00:00:00+05:30,1142.220222671192,1149.5204754976244,1140.3827622140566,1141.7733154296875,8913312,0.0,0.0,-0.003056995415093078,1154.98828125,1157.8450561523437,1197.5766259765626,37.13556248759947,1.037400316053441
2023-10-23 00:00:00+05:30,1137.254075402044,1145.3241097798968,1119.996617270943,1123.9447021484375,7853962,0.0,0.0,-0.01561484494366594,1146.957958984375,1155.5668212890625,1195.1509228515624,35.342659396743215,-0.5496694478637387
2023-10-25 00:00:00+05:30,1117.4141727928413,1132.8837586263421,1113.9129953485747,1121.33740234375,11620688,0.0,0.0,-0.0023197758748304542,1137.2937744140625,1153.5182739257812,1192.5621215820313,35.10850875364736,-1.5614377274482791
2023-10-26 00:00:00+05:30,1117.8860009118678,1121.3623234380264,1102.639867796045,1105.7188720703125,15222534,0.0,0.0,-0.013928484183968748,1127.6097412109375,1150.637890625,1189.5554223632812,30.099785018287406,-2.9863671164937955
2023-10-27 00:00:00+05:30,1112.42320609496,1129.0598924361125,1110.4118809600386,1125.2359619140625,11771084,0.0,0.0,0.017651041631592035,1123.60205078125,1148.07783203125,1186.6422045898437,39.78473106776315,-2.346481004128009
2023-10-30 00:00:00+05:30,1129.3082046030406,1154.6356973184122,1127.2968794620358,1148.427978515625,16813304,0.0,0.0,0.020610802877391254,1124.9329833984375,1147.541485595703,1184.2135400390625,52.52257230753165,-0.20607907973571749
2023-10-31 00:00:00+05:30,1156.125592797878,1156.125592797878,1133.7280940272274,1136.211181640625,12808438,0.0,0.0,-0.010637843298445748,1127.386279296875,1146.1236450195313,1181.9069287109376,46.547691686129255,0.50337562136807
2023-11-01 00:00:00+05:30,1136.831860850084,1150.9110149678804,1129.904071222479,1140.928955078125,10309190,0.0,0.0,0.004152197684490044,1131.30458984375,1145.6084045410157,1179.5092578125,41.167669172247194,1.3583269574551462
2023-11-02 00:00:00+05:30,1149.1479718633905,1154.2880111819782,1146.1682670397454,1152.2518310546875,10562104,0.0,0.0,0.009924260337303092,1140.611181640625,1145.7586303710937,1177.5247729492187,44.93406272868233,2.6780811152555763
2023-11-03 00:00:00+05:30,1155.7281711259097,1159.5769565823186,1150.0419252488898,1152.0035400390625,8850156,0.0,0.0,-0.00021548329013953982,1145.964697265625,1145.8976745605469,1175.5412817382812,44.871757745893476,3.4754322495694048
2023-11-06 00:00:00+05:30,1158.2610657722228,1162.0849964260901,1154.9337526381958,1161.58837890625,10647304,0.0,0.0,0.008320147060366212,1148.59677734375,1146.4191284179688,1173.7216772460938,49.16569679850106,4.523158989401427
2023-11-07 00:00:00+05:30,1159.130124403499,1161.6380670799329,1151.929170502665,1154.039794921875,6960204,0.0,0.0,-0.00649850163918031,1152.1625,1147.0535583496094,1172.1722314453125,44.87203226186554,4.569168527337686
2023-11-08 00:00:00+05:30,1158.1119464088365,1162.581503663416,1153.021617313343,1160.0487060546875,7884494,0.0,0.0,0.005206849156548676,1155.9864501953125,1147.7364074707032,1170.856689453125,52.06953982107192,4.839702839883778
2023-11-09 00:00:00+05:30,1160.0240417895493,1160.04877566907,1144.306025087675,1147.4595947265625,14513610,0.0,0.0,-0.010852226516367969,1155.0280029296875,1146.8797424316406,1169.533701171875,50.745786127153174,4.038870068858154
2023-11-10 00:00:00+05:30,1144.9764503053682,1150.3399433150457,1141.2518192214952,1149.6197509765625,7734954,0.0,0.0,0.0018825553944796791,1154.5512451171876,1146.0230773925782,1168.4863330078124,52.70266861089947,3.5405645408412934
2023-11-13 00:00:00+05:30,1153.5927756393128,1154.4371224093552,1148.030683727237,1149.470947265625,3854810,0.0,0.0,-0.00012943732987458212,1152.1277587890625,1145.1614501953125,1167.4588330078125,60.01177794269026,3.102577133678567
2023-11-15 00:00:00+05:30,1162.084938912781,1172.9856686848777,1155.6289114743765,1170.2542724609375,12220648,0.0,0.0,0.018080774677039058,1155.370654296875,1145.4693481445313,1166.9567529296876,66.79178996717295,4.0541241443867095
2023-11-16 00:00:00+05:30,1167.597413072765,1179.044349063192,1165.5363777710952,1172.3648681640625,13134910,0.0,0.0,0.0018035359945207663,1157.83388671875,1145.6046752929688,1166.4407666015625,75.21619928946596,4.6258325995225205
2023-11-17 00:00:00+05:30,1168.4912639289141,1178.597478522974,1168.0692118018185,1169.807373046875,7758634,0.0,0.0,-0.0021814839276039777,1162.3034423828126,1146.3880920410156,1165.892998046875,69.34698129463467,4.621045845954571
2023-11-20 00:00:00+05:30,1166.3310752984878,1171.2226850166387,1160.2970998159442,1166.7283935546875,4490186,0.0,0.0,-0.002632039738446834,1165.7251708984375,1147.460791015625,1165.1555224609374,59.62404364288127,4.211361780916402
2023-11-21 00:00:00+05:30,1174.997003070821,1185.9225880528827,1172.1165973266488,1181.4033203125,8214450,0.0,0.0,0.012577843171453384,1172.1116455078125,1149.4422912597656,1164.6608911132812,73.16721818664237,4.692786516016914
2023-11-22 00:00:00+05:30,1179.4665240485472,1189.1257098597493,1178.0759708449789,1186.0218505859375,8534814,0.0,0.0,0.00390935948293758,1175.2651611328124,1152.5461486816407,1164.2258520507812,73.1398875707694,5.05503236348706
2023-11-23 00:00:00+05:30,1186.0218848115442,1191.8819955385097,1186.0218848115442,1189.647216796875,8531542,0.0,0.0,0.0030567448729097446,1178.721630859375,1155.9616394042969,1163.7024169921874,70.83588956012042,5.248686815621308
2023-11-24 00:00:00+05:30,1187.7104158519992,1193.1732081420546,1187.437251988596,1188.8525390625,6749486,0.0,0.0,-0.0006679944467189447,1182.5306640625,1160.1183227539063,1162.9008740234376,70.4072016430303,5.032480063423073
2023-11-28 00:00:00+05:30,1188.8525213413693,1191.732926936636,1179.5906539581802,1189.100830078125,13792174,0.0,0.0,0.00020884929582676293,1187.0051513671874,1163.3115661621093,1162.4593774414063,66.99395588155457,4.6258039529246675
2023-11-29 00:00:00+05:30,1195.8549462757392,1197.8165611621323,1190.9136263737091,1192.2296142578125,12531306,0.0,0.0,0.0026312185649404185,1189.17041015625,1165.5016479492188,1161.9592822265624,74.95154861010309,4.294347173821447
2023-11-30 00:00:00+05:30,1189.2498792429226,1192.2295841833957,1176.9337412400662,1180.6832275390625,28439984,0.0,0.0,-0.009684700481071173,1188.102685546875,1167.7252502441406,1161.2059130859375,62.5719938121021,3.0810891177339244
2023-12-01 00:00:00+05:30,1180.9563802704033,1190.0940935038786,1180.7577817740466,1189.05126953125,14342842,0.0,0.0,0.00708745732725391,1187.98349609375,1170.131365966797,1160.5747119140624,76.71463585598893,2.642605987931926
