Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,MA5,MA20,MA50,RSI,MACD,Position,Signal,PredictedReturn,PortfolioValue,CumulativeReturn
2023-09-29 00:00:00+05:30,1162.978841473464,1176.5365229562149,1159.1549111179452,1164.5679931640625,12342014,0.0,0.0,0.004669855516077348,1165.158984375,1194.3849487304688,1222.0474853515625,31.07807488944694,-3.4611179972478467,0,0,0.0034857466577833396,9555.07421875,-0.04449257812499996
2023-10-03 00:00:00+05:30,1157.0938751709293,1159.899836684223,1150.1660855624907,1151.2337646484375,8859056,0.0,0.0,-0.01144993559319507,1162.9440673828126,1192.038427734375,1219.2340844726561,21.36183209404159,-3.646016776560673,1,1,0.014463448352628694,9598.37890625,-0.04016210937499998
2023-10-04 00:00:00+05:30,1146.6897828808374,1151.6559577742148,1139.7868482768445,1149.247314453125,10286386,0.0,0.0,-0.0017254968159478024,1160.12822265625,1189.6410034179687,1217.1807958984375,24.171431189764633,-3.5731989284941523,0,1,0.014655969775099198,9491.705078125,-0.05082949218749999
2023-10-05 00:00:00+05:30,1151.7801879907,1156.8208073415985,1146.6898583897923,1149.22265625,10953682,0.0,0.0,-2.1455958882699022e-05,1154.6853271484374,1186.9220275878906,1215.6334521484375,20.13083094052027,-3.2093254981290116,1,1,0.01323970287929277,9475.8134765625,-0.05241865234374998
2023-10-06 00:00:00+05:30,1150.6875394076314,1154.5363248211877,1148.204452044047,1151.1593017578125,5431026,0.0,0.0,0.0016851786703648841,1153.0862060546874,1184.1732482910156,1214.1406176757812,20.701515703144466,-2.549618391095901,0,1,0.010195717763448187,9475.6162109375,-0.05243837890625003
2023-10-09 00:00:00+05:30,1146.2429272772165,1148.1548319505969,1139.7371893760028,1141.3511962890625,7576878,0.0,0.0,-0.00852019825038386,1148.4428466796876,1180.852117919922,1212.0531811523438,17.574058407735492,-2.482782876839323,1,1,0.01779806038854681,9491.109375,-0.050889062500000026
2023-10-10 00:00:00+05:30,1145.4730540565001,1151.1095896158488,1144.0825008862844,1146.3917236328125,10236032,0.0,0.0,0.004416280773296144,1147.4744384765625,1177.3807556152344,1210.2983227539062,22.737753458379615,-1.8377875978296174,0,1,0.011900067875525222,9412.64453125,-0.058735546875000044
2023-10-11 00:00:00+05:30,1149.3963514723782,1166.9021183907282,1148.6762803444965,1164.5928955078125,9814118,0.0,0.0,0.01587692191053347,1150.5435546875,1174.163916015625,1208.6594458007812,41.45948129814662,-0.020154419417622194,0,0,-0.004887862492388706,9452.96875,-0.054703124999999964
2023-10-12 00:00:00+05:30,1163.9969217565551,1171.6944926486817,1161.1661051425594,1166.7530517578125,12554450,0.0,0.0,0.0018548595464840112,1154.0496337890625,1171.9427856445313,1206.8527172851564,46.22908945146562,1.4135279354080907,0,0,-0.006649505311957404,9598.578125,-0.04014218749999998
2023-10-13 00:00:00+05:30,1162.0849243141215,1170.7757303720264,1156.696576060419,1166.7034912109375,10150316,0.0,0.0,-4.247732354356604e-05,1157.1584716796874,1169.416241455078,1205.400537109375,48.547164993414015,2.387160674518345,0,0,-0.006542245046099349,9615.859375,-0.03841406250000001
2023-10-16 00:00:00+05:30,1164.568075868204,1169.3107973983604,1160.0985182209486,1164.0963134765625,5929036,0.0,0.0,-0.002234653237961015,1161.7074951171876,1166.7034729003906,1204.1610180664063,50.972007098100576,2.852741814208107,0,0,-0.004266536599803583,9615.462890625,-0.03845371093750005
2023-10-17 00:00:00+05:30,1170.0307883070402,1171.8682487426624,1162.7305355660792,1169.6583251953125,7928180,0.0,0.0,0.004777965237377169,1166.3608154296876,1164.1558227539062,1203.1358056640624,53.28015440186982,3.4903161318346,0,0,-0.008432715187278172,9594.60546875,-0.04053945312499996
2023-10-18 00:00:00+05:30,1169.6583345318004,1175.4935899954448,1152.6491856271346,1154.1390380859375,8918320,0.0,0.0,-0.01326822267244887,1164.2700439453124,1161.363592529297,1201.4683349609375,38.72983084812857,2.8489553641229897,0,0,0.006635530505408438,9639.1015625,-0.03608984375000002
2023-10-19 00:00:00+05:30,1148.1796749731895,1153.046550785559,1142.7168824019504,1145.2744140625,12032556,0.0,0.0,-0.007680724532235672,1159.97431640625,1159.4764465332032,1199.4825390625,42.331870861931996,1.857795759332138,1,1,0.015262138392249769,9514.947265625,-0.048505273437499996
2023-10-20 00:00:00+05:30,1142.220222671192,1149.5204754976244,1140.3827622140566,1141.7733154296875,8913312,0.0,0.0,-0.003056995415093078,1154.98828125,1157.8450561523437,1197.576630859375,37.13556248759947,1.037400612413789,0,1,0.018466836890212113,9444.0302734375,-0.055596972656249966
2023-10-23 00:00:00+05:30,1137.254075402044,1145.3241097798968,1119.996617270943,1123.9447021484375,7853962,0.0,0.0,-0.01561484494366594,1146.957958984375,1155.5668212890625,1195.150927734375,35.342659396743215,-0.549669170344055,1,1,0.03446750183430214,9416.021484375,-0.05839785156249999
2023-10-25 00:00:00+05:30,1117.4141727928413,1132.8837586263421,1113.9129953485747,1121.33740234375,11620688,0.0,0.0,-0.0023197758748304542,1137.2937744140625,1153.5182739257812,1192.5621264648437,35.10850875364736,-1.5614374678331107,0,1,0.03599133481270678,9273.392578125,-0.07266074218749996
2023-10-26 00:00:00+05:30,1117.8860009118678,1121.3623234380264,1102.639867796045,1105.7188720703125,15222534,0.0,0.0,-0.013928484183968748,1127.6097412109375,1150.637890625,1189.5554248046874,30.099785018287406,-2.9863668738490503,1,1,0.04979237612054521,9252.5341796875,-0.07474658203124995
2023-10-27 00:00:00+05:30,1112.42320609496,1129.0598924361125,1110.4118809600386,1125.2359619140625,11771084,0.0,0.0,0.017651041631592035,1123.60205078125,1148.07783203125,1186.6422045898437,39.78473106776315,-2.3464807775317915,0,1,0.029848125228364886,9127.5859375,-0.08724140624999999
2023-10-30 00:00:00+05:30,1129.3082046030406,1154.6356973184122,1127.2968794620358,1148.427978515625,16813304,0.0,0.0,0.020610802877391254,1124.9329833984375,1147.541485595703,1184.2135400390625,52.52257230753165,-0.20607886828534738,0,0,0.008684409776872792,9283.72265625,-0.07162773437500003
2023-10-31 00:00:00+05:30,1156.125592797878,1156.125592797878,1133.7280940272274,1136.211181640625,12808438,0.0,0.0,-0.010637843298445748,1127.386279296875,1146.1236450195313,1181.9069287109376,46.547691686129255,0.5033758185504436,1,1,0.020426650968121907,9469.2587890625,-0.05307412109374998
2023-11-01 00:00:00+05:30,1136.831860850084,1150.9110149678804,1129.904071222479,1140.928955078125,10309190,0.0,0.0,0.004152197684490044,1131.30458984375,1145.6084045410157,1179.5092578125,41.167669172247194,1.3583271412182327,0,1,0.015768118080705884,9371.5244140625,-0.06284755859375002
2023-11-02 00:00:00+05:30,1149.1479718633905,1154.2880111819782,1146.1682670397454,1152.2518310546875,10562104,0.0,0.0,0.009924260337303092,1140.611181640625,1145.7586303710937,1177.5247729492187,44.93406272868233,2.67808128641604,0,0,0.00550446115907488,9409.2666015625,-0.05907333984374996
2023-11-03 00:00:00+05:30,1155.7281711259097,1159.5769565823186,1150.0419252488898,1152.0035400390625,8850156,0.0,0.0,-0.00021548329013953982,1145.964697265625,1145.8976745605469,1175.5412817382812,44.871757745893476,3.4754324089095423,0,0,0.00629132297710111,9499.849609375,-0.050015039062500044
2023-11-06 00:00:00+05:30,1158.2610657722228,1162.0849964260901,1154.9337526381958,1161.58837890625,10647304,0.0,0.0,0.008320147060366212,1148.59677734375,1146.4191284179688,1173.7216772460938,49.16569679850106,4.523159137668042,0,0,-0.0014476411790109722,9497.86328125,-0.05021367187500003
2023-11-07 00:00:00+05:30,1159.130124403499,1161.6380670799329,1151.929170502665,1154.039794921875,6960204,0.0,0.0,-0.00649850163918031,1152.1625,1147.0535583496094,1172.1722314453125,44.87203226186554,4.569168665241543,0,0,0.006315235717849532,9574.5419921875,-0.04254580078125003
2023-11-08 00:00:00+05:30,1158.1119464088365,1162.581503663416,1153.021617313343,1160.0487060546875,7884494,0.0,0.0,0.005206849156548676,1155.9864501953125,1147.7364074707032,1170.856689453125,52.06953982107192,4.839702968099171,0,0,0.0019099990010544854,9514.1533203125,-0.04858466796875005
2023-11-09 00:00:00+05:30,1160.0240417895493,1160.04877566907,1144.306025087675,1147.4595947265625,14513610,0.0,0.0,-0.010852226516367969,1155.0280029296875,1146.8797424316406,1169.533701171875,50.745786127153174,4.038870188023655,1,1,0.014562933344187678,9562.224609375,-0.04377753906250004
2023-11-10 00:00:00+05:30,1144.9764503053682,1150.3399433150457,1141.2518192214952,1149.6197509765625,7734954,0.0,0.0,0.0018825553944796791,1154.5512451171876,1146.0230773925782,1168.4863330078124,52.70266861089947,3.540564651559615,0,1,0.013530011981596202,9461.51171875,-0.053848828125000026
2023-11-13 00:00:00+05:30,1153.5927756393128,1154.4371224093552,1148.030683727237,1149.470947265625,3854810,0.0,0.0,-0.00012943732987458212,1152.1277587890625,1145.1614501953125,1167.4588330078125,60.01177794269026,3.102577236518103,1,1,0.014720223525556575,9478.79296875,-0.052120703124999945
2023-11-15 00:00:00+05:30,1162.084938912781,1172.9856686848777,1155.6289114743765,1170.2542724609375,12220648,0.0,0.0,0.018080774677039058,1155.370654296875,1145.4693481445313,1166.9567529296876,66.79178996717295,4.054124239882391,1,0,-0.0010268271623296021,9477.6025390625,-0.05223974609375004
2023-11-16 00:00:00+05:30,1167.597413072765,1179.044349063192,1165.5363777710952,1172.3648681640625,13134910,0.0,0.0,0.0018035359945207663,1157.83388671875,1145.6046752929688,1166.4407666015625,75.21619928946596,4.625832688176689,1,0,0.0016683692520571558,9643.869140625,-0.03561308593750001
2023-11-17 00:00:00+05:30,1168.4912639289141,1178.597478522974,1168.0692118018185,1169.807373046875,7758634,0.0,0.0,-0.0021814839276039777,1162.3034423828126,1146.3880920410156,1165.892998046875,69.34698129463467,4.621045928238768,1,0,0.00836203634815913,9660.75390625,-0.03392460937499997
2023-11-20 00:00:00+05:30,1166.3310752984878,1171.2226850166387,1160.2970998159442,1166.7283935546875,4490186,0.0,0.0,-0.002632039738446834,1165.7251708984375,1147.460791015625,1165.1555224609374,59.62404364288127,4.21136185727298,0,1,0.015566553842943032,9640.2939453125,-0.03597060546874997
2023-11-21 00:00:00+05:30,1174.997003070821,1185.9225880528827,1172.1165973266488,1181.4033203125,8214450,0.0,0.0,0.012577843171453384,1172.1116455078125,1149.4422912597656,1164.6608911132812,73.16721818664237,4.692786586859236,0,0,0.007433286288351493,9615.662109375,-0.038433789062499946
2023-11-22 00:00:00+05:30,1179.4665240485472,1189.1257098597493,1178.0759708449789,1186.0218505859375,8534814,0.0,0.0,0.00390935948293758,1175.2651611328124,1152.5461486816407,1164.2258520507812,73.1398875707694,5.055032429202203,0,0,0.009754779446545792,9733.0615234375,-0.026693847656250047
2023-11-23 00:00:00+05:30,1186.0218848115442,1191.8819955385097,1186.0218848115442,1189.647216796875,8531542,0.0,0.0,0.0030567448729097446,1178.721630859375,1155.9616394042969,1163.7024169921874,70.83588956012042,5.248686876570778,1,1,0.013056386775192053,9770.009765625,-0.022999023437500044
2023-11-24 00:00:00+05:30,1187.7104158519992,1193.1732081420546,1187.437251988596,1188.8525390625,6749486,0.0,0.0,-0.0006679944467189447,1182.5306640625,1160.1183227539063,1162.9008740234376,70.4072016430303,5.032480119944277,0,1,0.019865081938204687,9799.0126953125,-0.020098730468749992
2023-11-28 00:00:00+05:30,1188.8525213413693,1191.732926936636,1179.5906539581802,1189.100830078125,13792174,0.0,0.0,0.00020884929582676293,1187.0051513671874,1163.3115661621093,1162.4593774414063,66.99395588155457,4.6258040053326415,1,1,0.025249635743517462,9792.6552734375,-0.020734472656249947
2023-11-29 00:00:00+05:30,1195.8549462757392,1197.8165611621323,1190.9136263737091,1192.2296142578125,12531306,0.0,0.0,0.0026312185649404185,1189.17041015625,1165.5016479492188,1161.9592822265624,74.95154861010309,4.294347222409511,0,1,0.02633340601591727,9794.6416015625,-0.02053583984374996
2023-11-30 00:00:00+05:30,1189.2498792429226,1192.2295841833957,1176.9337412400662,1180.6832275390625,28439984,0.0,0.0,-0.009684700481071173,1188.102685546875,1167.7252502441406,1161.2059130859375,62.5719938121021,3.0810891627752977,1,1,0.03979548771358932,9819.671875,-0.018032812499999995
2023-12-01 00:00:00+05:30,1180.9563802704033,1190.0940935038786,1180.7577817740466,1189.05126953125,14342842,0.0,0.0,0.00708745732725391,1187.98349609375,1170.131365966797,1160.5747119140624,76.71463585598893,2.6426060296815637,0,1,0.0312710520336803,9727.30078125,-0.02726992187499999
2023-12-04 00:00:00+05:30,1216.7129226171448,1216.7129226171448,1191.186830615961,1201.9136962890625,15590990,0.0,0.0,0.01081738616946537,1190.5957275390624,1172.6144592285157,1160.4133129882812,79.52904294887878,2.9935209234082123,1,1,0.02027626041437136,9794.2451171875,-0.02057548828125
2023-12-05 00:00:00+05:30,1211.250044316368,1212.1688351602068,1202.633682465189,1210.6292724609375,12693624,0.0,0.0,0.007251415970035646,1194.901416015625,1175.5457458496094,1160.9655517578126,81.48809695897069,3.5493545122694403,0,1,0.015935314000531164,9897.14453125,-0.010285546875000051
2023-12-06 00:00:00+05:30,1215.2726970013823,1228.1101862520723,1209.2635769303338,1222.225341796875,16422442,0.0,0.0,0.009578546958777245,1200.9005615234375,1178.5775939941407,1161.9220361328125,79.55381922028735,4.380226101585841,1,1,0.011071417058144961,9966.869140625,-0.0033130859375000155
2023-12-07 00:00:00+05:30,1221.6789865578335,1222.1507489094333,1212.7398720220444,1220.2139892578125,8142096,0.0,0.0,-0.0016456478770973115,1208.8067138671875,1181.8863037109375,1162.9361279296875,77.24058275583131,4.46155322359578,0,1,0.018097267978133713,10059.6376953125,0.005963769531249996
2023-12-08 00:00:00+05:30,1223.5910094042822,1229.9724711859212,1214.229721540008,1219.568359375,10204894,0.0,0.0,-0.000529112015184463,1214.9101318359376,1184.862286376953,1164.081328125,78.95941552905873,4.14580553953369,1,1,0.02387930357204837,10043.546875,0.00435468750000001
2023-12-11 00:00:00+05:30,1219.6926060838052,1225.453417704806,1217.904734547768,1221.3563232421875,7066138,0.0,0.0,0.0014660628520273278,1218.7986572265625,1188.5571228027343,1165.241923828125,82.27684495989845,3.743588213361141,0,1,0.027393606700844897,10038.3818359375,0.0038381835937499886
2023-12-12 00:00:00+05:30,1221.679058595461,1224.1372909888553,1201.8888025834185,1203.82568359375,9197124,0.0,0.0,-0.014353419485233498,1217.437939453125,1191.2674194335937,1165.7896948242187,62.81574695032611,2.066857748204715,1,1,0.048115458047817805,10052.685546875,0.005268554687499982
2023-12-13 00:00:00+05:30,1202.8076323900825,1210.9273773327996,1195.0107615817908,1208.7421875,10031182,0.0,0.0,0.00408406630067315,1214.74130859375,1194.2309814453124,1166.7814404296876,62.94197406390154,1.1069975947544677,0,1,0.04570025962670221,9912.4404296875,-0.008755957031249983
2023-12-14 00:00:00+05:30,1218.6993709996416,1229.1034835977007,1213.0627137565868,1223.739990234375,16972354,0.0,0.0,0.012407776355845224,1215.4465087890626,1196.9052673339843,1167.9648803710938,67.19249776543327,1.2876171879507456,1,1,0.033687910050715475,9951.7724609375,-0.004822753906249977
2023-12-15 00:00:00+05:30,1230.6181263548012,1241.5437110117043,1226.6700416026847,1239.358642578125,15932152,0.0,0.0,0.012763048088964224,1219.4045654296874,1200.2549560546875,1169.7273779296875,72.15682956400293,2.210285445668763,0,1,0.02118873905509444,10071.7548828125,0.007175488281250031
