Date,price,rsi_signal,ma_signal,macd_signal,overall_signal,recommendation
2023-11-24 00:00:00+05:30,1188.8525390625,-1,1,1,0.3333333333333333,Hold
2023-11-28 00:00:00+05:30,1189.100830078125,0,1,1,0.6666666666666666,Buy
2023-11-29 00:00:00+05:30,1192.2296142578125,-1,1,1,0.3333333333333333,Hold
2023-11-30 00:00:00+05:30,1180.6832275390625,0,1,1,0.6666666666666666,Buy
2023-12-01 00:00:00+05:30,1189.05126953125,-1,1,1,0.3333333333333333,Hold
2023-12-04 00:00:00+05:30,1201.9136962890625,-1,1,1,0.3333333333333333,Hold
2023-12-05 00:00:00+05:30,1210.6292724609375,-1,1,1,0.3333333333333333,Hold
2023-12-06 00:00:00+05:30,1222.225341796875,-1,1,1,0.3333333333333333,Hold
2023-12-07 00:00:00+05:30,1220.2139892578125,-1,1,1,0.3333333333333333,Hold
2023-12-08 00:00:00+05:30,1219.568359375,-1,1,1,0.3333333333333333,Hold
2023-12-11 00:00:00+05:30,1221.3563232421875,-1,1,1,0.3333333333333333,Hold
2023-12-12 00:00:00+05:30,1203.82568359375,0,1,1,0.6666666666666666,Buy
2023-12-13 00:00:00+05:30,1208.7421875,0,1,1,0.6666666666666666,Buy
2023-12-14 00:00:00+05:30,1223.739990234375,0,1,1,0.6666666666666666,Buy
2023-12-15 00:00:00+05:30,1239.358642578125,-1,1,1,0.3333333333333333,Hold
2023-12-18 00:00:00+05:30,1251.97265625,-1,1,1,0.3333333333333333,Hold
2023-12-19 00:00:00+05:30,1270.397216796875,-1,1,1,0.3333333333333333,Hold
2023-12-20 00:00:00+05:30,1255.02685546875,-1,1,1,0.3333333333333333,Hold
2023-12-21 00:00:00+05:30,1272.607177734375,-1,1,1,0.3333333333333333,Hold
2023-12-22 00:00:00+05:30,1273.8487548828125,-1,1,1,0.3333333333333333,Hold
2023-12-26 00:00:00+05:30,1280.3048095703125,-1,1,1,0.3333333333333333,Hold
2023-12-27 00:00:00+05:30,1284.675048828125,-1,1,1,0.3333333333333333,Hold
2023-12-28 00:00:00+05:30,1293.9617919921875,-1,1,1,0.3333333333333333,Hold
2023-12-29 00:00:00+05:30,1283.7313232421875,-1,1,1,0.3333333333333333,Hold
2024-01-01 00:00:00+05:30,1286.363525390625,-1,1,1,0.3333333333333333,Hold
2024-01-02 00:00:00+05:30,1297.015869140625,-1,1,1,0.3333333333333333,Hold
2024-01-03 00:00:00+05:30,1282.9119873046875,-1,1,1,0.3333333333333333,Hold
2024-01-04 00:00:00+05:30,1289.541748046875,-1,1,1,0.3333333333333333,Hold
2024-01-05 00:00:00+05:30,1295.0294189453125,-1,1,-1,-0.3333333333333333,Hold
2024-01-08 00:00:00+05:30,1284.92333984375,0,1,-1,0.0,Hold
2024-01-09 00:00:00+05:30,1281.521484375,0,1,-1,0.0,Hold
2024-01-10 00:00:00+05:30,1316.0860595703125,-1,1,-1,-0.3333333333333333,Hold
2024-01-11 00:00:00+05:30,1350.7003173828125,-1,1,1,0.3333333333333333,Hold
2024-01-12 00:00:00+05:30,1361.4520263671875,-1,1,1,0.3333333333333333,Hold
2024-01-15 00:00:00+05:30,1384.6937255859375,-1,1,1,0.3333333333333333,Hold
2024-01-16 00:00:00+05:30,1365.32568359375,-1,1,1,0.3333333333333333,Hold
2024-01-17 00:00:00+05:30,1352.3638916015625,0,1,1,0.6666666666666666,Buy
2024-01-18 00:00:00+05:30,1358.69580078125,0,1,1,0.6666666666666666,Buy
2024-01-19 00:00:00+05:30,1358.1990966796875,0,1,1,0.6666666666666666,Buy
2024-01-23 00:00:00+05:30,1319.587158203125,0,1,-1,0.0,Hold
2024-01-24 00:00:00+05:30,1334.78369140625,0,1,-1,0.0,Hold
2024-01-25 00:00:00+05:30,1343.92138671875,0,1,-1,0.0,Hold
2024-01-29 00:00:00+05:30,1438.2540283203125,-1,1,1,0.3333333333333333,Hold
2024-01-30 00:00:00+05:30,1398.1024169921875,0,1,1,0.6666666666666666,Buy
2024-01-31 00:00:00+05:30,1416.973876953125,0,1,1,0.6666666666666666,Buy
2024-02-01 00:00:00+05:30,1416.998779296875,0,1,1,0.6666666666666666,Buy
2024-02-02 00:00:00+05:30,1447.838623046875,0,1,1,0.6666666666666666,Buy
2024-02-05 00:00:00+05:30,1429.2900390625,0,1,1,0.6666666666666666,Buy
2024-02-06 00:00:00+05:30,1418.1409912109375,0,1,1,0.6666666666666666,Buy
2024-02-07 00:00:00+05:30,1432.3939208984375,0,1,1,0.6666666666666666,Buy
2024-02-08 00:00:00+05:30,1440.31494140625,0,1,1,0.6666666666666666,Buy
2024-02-09 00:00:00+05:30,1450.8680419921875,0,1,1,0.6666666666666666,Buy
2024-02-12 00:00:00+05:30,1442.5247802734375,0,1,1,0.6666666666666666,Buy
2024-02-13 00:00:00+05:30,1455.1885986328125,-1,1,1,0.3333333333333333,Hold
2024-02-14 00:00:00+05:30,1471.353515625,-1,1,1,0.3333333333333333,Hold
2024-02-15 00:00:00+05:30,1460.6513671875,0,1,1,0.6666666666666666,Buy
2024-02-16 00:00:00+05:30,1450.694091796875,0,1,-1,0.0,Hold
2024-02-19 00:00:00+05:30,1464.0283203125,0,1,-1,0.0,Hold
2024-02-20 00:00:00+05:30,1461.073486328125,0,1,-1,0.0,Hold
2024-02-21 00:00:00+05:30,1457.77099609375,0,1,-1,0.0,Hold
2024-02-22 00:00:00+05:30,1471.7259521484375,0,1,-1,0.0,Hold
2024-02-23 00:00:00+05:30,1483.5206298828125,0,1,-1,0.0,Hold
2024-02-26 00:00:00+05:30,1477.26318359375,-1,1,-1,-0.3333333333333333,Hold
2024-02-27 00:00:00+05:30,1475.599609375,0,1,-1,0.0,Hold
2024-02-28 00:00:00+05:30,1445.7777099609375,0,1,-1,0.0,Hold
2024-02-29 00:00:00+05:30,1450.917724609375,0,1,-1,0.0,Hold
2024-03-01 00:00:00+05:30,1482.03076171875,0,1,-1,0.0,Hold
2024-03-04 00:00:00+05:30,1497.202392578125,0,1,-1,0.0,Hold
2024-03-05 00:00:00+05:30,1490.0511474609375,0,1,-1,0.0,Hold
2024-03-06 00:00:00+05:30,1492.8321533203125,0,1,-1,0.0,Hold
2024-03-07 00:00:00+05:30,1468.920166015625,0,1,-1,0.0,Hold
2024-03-11 00:00:00+05:30,1456.678466796875,0,1,-1,0.0,Hold
2024-03-12 00:00:00+05:30,1465.4437255859375,0,1,-1,0.0,Hold
2024-03-13 00:00:00+05:30,1422.486328125,0,1,-1,0.0,Hold
